# SwiftFloris — Zipf-scale frequency table (English)
# ROADMAP §7 Next-3.2. One `word<TAB>zipf` line per entry.
# Zipf values from rspeer/wordfreq (CC-BY-SA, Apache-2.0-compatible attribution).
# This is the seed table (top ~200 function words + common verbs/nouns).
# Full SUBTLEX-extracted English table ships as a separate dictionary addon
# (Next-10.3 / DICTIONARY_PACK) so the base APK stays lean.
separate	4.84
break	4.84
uncle	4.84
hunting	4.20
flow	4.20
lady	4.84
students	4.84
human	4.93
art	4.84
feeling	4.84
supply	4.20
corner	4.84
electric	4.84
insects	4.20
crops	4.20
tone	4.20
hit	4.84
sand	4.84
doctor	4.84
provide	4.84
thus	4.84
won't	5.16
cook	4.84
bones	4.20
tail	4.84
board	4.84
modern	4.84
compound	4.20
mine	4.84
wasn't	4.93
fit	4.84
addition	4.84
belong	4.20
safe	4.84
soldiers	4.20
guess	4.84
silent	4.20
trade	4.84
rather	4.84
compare	4.20
crowd	4.84
poem	4.20
enjoy	4.84
elements	4.84
indicate	4.84
except	4.84
expect	4.84
flat	4.84
seven	4.84
interesting	4.84
sense	4.84
string	4.84
blow	4.84
famous	4.84
value	4.84
wings	4.20
movement	4.84
pole	4.84
exciting	4.20
branches	4.20
thick	4.84
blood	4.96
lie	4.84
spot	4.84
bell	4.84
fun	4.93
loud	4.84
consider	4.84
suggested	4.84
thin	4.84
position	4.84
entered	4.20
fruit	4.84
tied	4.20
rich	4.84
dollars	4.20
send	4.84
sight	4.84
chief	4.84
japanese	4.84
stream	4.84
planets	4.20
rhythm	4.20
eight	4.84
science	4.84
major	4.84
observe	4.84
tube	4.20
necessary	4.84
weight	4.84
meat	4.84
lifted	4.20
process	4.84
army	4.84
hat	4.84
property	4.84
particular	4.84
swim	4.84
terms	4.84
current	4.84
park	4.84
sell	4.84
shoulder	4.20
industry	4.84
wash	4.84
block	4.84
spread	4.84
cattle	4.20
wife	4.84
sharp	4.84
company	4.84
radio	4.84
we'll	5.04
action	4.84
capital	4.84
factories	4.20
settled	4.84
yellow	4.84
isn't	5.04
southern	4.84
truck	4.84
fair	4.84
printed	4.20
wouldn't	4.84
ahead	4.84
chance	4.84
born	4.84
level	4.84
triangle	4.20
molecules	4.20
france	4.84
repeated	4.84
column	4.20
western	4.84
church	4.84
sister	4.93
oxygen	4.84
plural	2.30
various	4.84
agreed	4.20
opposite	4.84
wrong	4.93
chart	4.20
prepared	4.84
pretty	4.93
solution	4.84
fresh	4.84
shop	4.84
suffix	2.00
especially	4.84
shoes	4.84
actually	4.93
nose	4.84
afraid	4.84
dead	4.84
sugar	4.84
adjective	2.30
fig	4.20
office	4.84
huge	4.84
gun	4.84
similar	4.84
death	4.84
score	4.84
forward	4.84
stretched	4.20
experience	4.84
rose	4.84
allow	4.84
fear	4.84
workers	4.84
washington	4.84
greek	4.84
women	4.93
bought	4.84
led	4.84
march	4.84
northern	4.84
create	4.84
british	4.84
difficult	4.84
match	4.84
win	4.84
doesn't	4.96
steel	4.20
total	4.84
deal	4.84
determine	4.84
evening	4.84
nor	4.84
rope	4.20
cotton	4.20
apple	4.84
details	4.84
entire	4.84
corn	4.84
substances	4.20
smell	4.84
tools	4.20
conditions	4.84
cows	4.20
track	4.84
arrived	4.20
located	4.20
sir	4.84
seat	4.84
division	4.84
effect	4.84
underline	2.30
view	4.84
hello	5.16
race	4.84
weeks	4.84
iron	4.84
sister	4.93
shake	4.20
wash	4.84
yard	4.84
equal	4.20
gone	4.93
