# SwiftFloris — Zipf-scale frequency table (Spanish)
# ROADMAP §7 Next-3.2 / SWIFTKEY_PARITY_ROADMAP_2026-05-17 §B1.
# Generated from rspeer/wordfreq 3.1.1 top_n_list + zipf_frequency output.
# Zipf values generated from rspeer/wordfreq 3.1.1 (Apache-2.0); one word<TAB>zipf line per entry.
# Seed top-1000 table; full corpus-sized tables belong in dictionary-pack addons.
comer	5.09
compañía	5.09
diciendo	5.09
especialmente	5.09
ganar	5.09
interior	5.09
lucha	5.09
mediante	5.09
nota	5.09
pequeño	5.09
prueba	5.09
saben	5.09
sol	5.09
twitter	5.09
vaya	5.09
anterior	5.08
buscar	5.08
dia	5.08
fuerzas	5.08
justo	5.08
lugares	5.08
medida	5.08
podía	5.08
primeros	5.08
principales	5.08
temas	5.08
ven	5.08
éxito	5.08
actividades	5.07
adelante	5.07
aire	5.07
américa	5.07
arriba	5.07
autor	5.07
baja	5.07
diferencia	5.07
dije	5.07
entrar	5.07
estilo	5.07
ex	5.07
in	5.07
juegos	5.07
lejos	5.07
luis	5.07
mala	5.07
maría	5.07
militar	5.07
muestra	5.07
oro	5.07
par	5.07
plata	5.07
puerta	5.07
r	5.07
relaciones	5.07
sola	5.07
ayudar	5.06
canción	5.06
color	5.06
contigo	5.06
defensa	5.06
dólares	5.06
fondo	5.06
fútbol	5.06
hago	5.06
hija	5.06
humanos	5.06
ideas	5.06
importantes	5.06
llega	5.06
menor	5.06
ministerio	5.06
pocos	5.06
puerto	5.06
quería	5.06
recuerdo	5.06
semanas	5.06
acceso	5.05
armas	5.05
busca	5.05
comunicación	5.05
congreso	5.05
espera	5.05
evitar	5.05
finalmente	5.05
fuente	5.05
hubo	5.05
jugar	5.05
juntos	5.05
ministro	5.05
productos	5.05
puta	5.05
siquiera	5.05
época	5.05
acciones	5.04
actividad	5.04
banco	5.04
conocido	5.04
conseguir	5.04
construcción	5.04
corte	5.04
cualquiera	5.04
departamento	5.04
diez	5.04
existen	5.04
formas	5.04
mitad	5.04
oficina	5.04
presente	5.04
queremos	5.04
sector	5.04
serio	5.04
superior	5.04
supuesto	5.04
boca	5.03
capacidad	5.03
comprar	5.03
crear	5.03
diferente	5.03
energía	5.03
esperar	5.03
haces	5.03
hicieron	5.03
malo	5.03
mantener	5.03
modelo	5.03
natural	5.03
necesidad	5.03
pequeña	5.03
preguntas	5.03
radio	5.03
sale	5.03
trabajadores	5.03
v	5.03
viejo	5.03
administración	5.02
comisión	5.02
conmigo	5.02
costa	5.02
cree	5.02
crisis	5.02
culpa	5.02
cámara	5.02
diario	5.02
domingo	5.02
empezar	5.02
entender	5.02
esté	5.02
fuego	5.02
fui	5.02
habrá	5.02
jóvenes	5.02
perder	5.02
políticas	5.02
pone	5.02
posición	5.02
suficiente	5.02
título	5.02
vive	5.02
actualmente	5.01
creer	5.01
llamada	5.01
mamá	5.01
participación	5.01
sangre	5.01
toma	5.01
violencia	5.01
auto	5.00
brasil	5.00
carta	5.00
china	5.00
ciudadanos	5.00
cuál	5.00
facebook	5.00
leyes	5.00
principios	5.00
probablemente	5.00
rápido	5.00
solamente	5.00
área	5.00
aires	4.99
banda	4.99
ciudades	4.99
clases	4.99
colegio	4.99
contenido	4.99
decisión	4.99
encuentro	4.99
entrada	4.99
fiesta	4.99
francia	4.99
francisco	4.99
imposible	4.99
medidas	4.99
pagar	4.99
pedro	4.99
permite	4.99
pp	4.99
pudo	4.99
televisión	4.99
unión	4.99
vía	4.99
abajo	4.98
atrás	4.98
capaz	4.98
club	4.98
comentarios	4.98
darle	4.98
di	4.98
error	4.98
gusto	4.98
hechos	4.98
mayores	4.98
normal	4.98
precios	4.98
proyectos	4.98
redes	4.98
sabemos	4.98
sexo	4.98
siete	4.98
siguientes	4.98
t	4.98
tambien	4.98
texto	4.98
tiempos	4.98
análisis	4.97
apenas	4.97
chica	4.97
constitución	4.97
contrario	4.97
cuentas	4.97
código	4.97
dolor	4.97
efecto	4.97
habría	4.97
isla	4.97
izquierda	4.97
mente	4.97
odio	4.97
perú	4.97
pienso	4.97
post	4.97
presencia	4.97
profesor	4.97
quizás	4.97
respeto	4.97
ropa	4.97
serán	4.97
siguen	4.97
sr	4.97
tenían	4.97
totalmente	4.97
versión	4.97
aqui	4.96
barcelona	4.96
chicos	4.96
cielo	4.96
cine	4.96
cuestión	4.96
debemos	4.96
escribir	4.96
española	4.96
formación	4.96
hice	4.96
ii	4.96
importancia	4.96
industria	4.96
instituto	4.96
loco	4.96
origen	4.96
premio	4.96
re	4.96
rico	4.96
simple	4.96
unidad	4.96
vino	4.96
and	4.95
cambios	4.95
canal	4.95
cultural	4.95
dando	4.95
dejó	4.95
derecha	4.95
económica	4.95
escrito	4.95
esperando	4.95
gustaría	4.95
h	4.95
interesante	4.95
jamás	4.95
juicio	4.95
miles	4.95
noticia	4.95
original	4.95
peso	4.95
pobre	4.95
prensa	4.95
propiedad	4.95
revolución	4.95
victoria	4.95
votos	4.95
vuelve	4.95
york	4.95
éste	4.95
alma	4.94
antonio	4.94
artículos	4.94
asunto	4.94
